Num,Mono Heat of formation [eV/atom] ,Mono Band gap [eV] ,Energy [eV] ,Magnetic  monolayer,Number of atoms ,Number of species ,Spin axis ,Unit cell area [Å2] ,angle_with_x (degrees),z_separation,lattice_a,lattice_b,lattice_c,lattice_beta,lattice_gamma,lattice_volume,composition_average_electrons,composition_num_atoms,composition_total_electrons,composition_weight,density,Bilayer Energy (eV),Bandgap PBE,Bandgap GW
1538,-0.128,1.011,-9.472,0,3,3,3,15.195,0,0.260294026,4.209973629,4.209973629,27.96033562,90,120,429.1723782,2.27,6,312,752.52894,2.911659201,-18.4091195,1.2931,
1539,-0.128,1.011,-9.472,0,3,3,3,15.195,45,0.275981705,4.203623761,4.203623761,28.04487151,90,120,429.1723782,2.27,6,312,752.52894,2.911659201,-18.40063112,0.9445,
1540,-0.128,1.011,-9.472,0,3,3,3,15.195,0,0.275257655,4.202655149,4.202655149,28.05780034,90,120,429.1723782,2.27,6,312,752.52894,2.911659201,-18.40213797,0.9791,
1541,-0.128,1.011,-9.472,0,3,3,3,15.195,90,0.275736149,4.198519973,4.198519973,28.11309653,90,120,429.1723782,2.27,6,312,752.52894,2.911659201,-18.40221147,0.9763,
1542,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.247226607,4.315235536,4.315235536,29.24515698,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.11779681,1.0877,
1543,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.23796518,4.320648512,4.320648512,29.1719253,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.12275283,0.9328,
1544,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.24422062,4.322898239,4.322898239,29.14156983,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.12488138,1.0238,
1545,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.25220344,4.321487509,4.321487509,29.1605992,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.12328529,1.1941,
1546,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.254229915,4.322348297,4.322348297,29.14898581,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.12337684,1.192,
1547,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.252994719,4.315730502,4.315730502,29.23844917,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.1202575,1.207,
1548,-0.25,0.838,-9.84,0,3,3,3,16.148,0,0.248986454,4.321095259,4.321095259,29.16589359,90,120,471.6215048,2.27,6,312,752.52894,2.649590171,-19.1254421,1.1833,
1550,-1.361,1.06,-24.487,0,3,3,3,7.789,45.01223157,0.209694474,3.00010708,3.001500406,26.97132244,89.96908215,119.9803037,210.3749469,2.726666667,6,132,288.0088,2.273321377,-49.33926033,0.8865,
1553,-1.361,1.06,-24.487,0,3,3,3,7.789,0.008440828,0.210491763,3.002212067,3.001620443,26.96292539,90.00037668,120.0230136,210.3749469,2.726666667,6,132,288.0088,2.273321377,-49.34148716,0.9059,
1557,-0.805,1.453,-21.178,0,3,3,3,9.152,45,0.254863292,3.253348215,3.253348215,27.42281161,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.28571737,1.2725,
1558,-0.805,1.453,-21.178,0,3,3,3,9.152,0,0.252240344,3.252116902,3.252116902,27.44358113,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.28683132,1.2532,
1559,-0.805,1.453,-21.178,0,3,3,3,9.152,26.56505118,0.261784148,3.253276525,3.253276525,27.4240202,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.29193024,0.9581,
1560,-0.805,1.453,-21.178,0,3,3,3,9.152,45,0.255814478,3.250854286,3.250854286,27.46490317,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.28608648,0.9571,
1561,-0.805,1.453,-21.178,0,3,3,3,9.152,0,0.259927737,3.251402982,3.251402982,27.45563418,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.29062973,0.9564,
1562,-0.805,1.453,-21.178,0,3,3,3,9.152,90,0.262252556,3.250819298,3.250819298,27.46549437,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.29153323,0.9775,
1563,-0.546,0.992,-20.124,0,3,3,3,9.795,45,0.267361244,3.36522815,3.36522815,27.56945809,90,120,270.3882952,2.28,6,220,511.21,3.139500457,-41.01279397,0.1525,
1564,-0.546,0.992,-20.124,0,3,3,3,9.795,0,0.267595339,3.368752083,3.368752083,27.51180937,90,120,270.3882952,2.28,6,220,511.21,3.139500457,-41.01582131,0.1364,
1565,-0.546,0.992,-20.124,0,3,3,3,9.795,90,0.262757007,3.365261001,3.365261001,27.56891983,90,120,270.3882952,2.28,6,220,511.21,3.139500457,-41.01614008,0.1397,
1566,-0.479,1.136,-19.327,0,3,3,3,10.208,26.56505118,0.257896534,3.433923821,3.433923821,27.69677444,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41453415,1.0099,
1567,-0.479,1.136,-19.327,0,3,3,3,10.208,45,0.264940625,3.434401184,3.434401184,27.68907559,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41319838,1.0791,
1568,-0.479,1.136,-19.327,0,3,3,3,10.208,0,0.255419554,3.434550765,3.434550765,27.68666382,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41370257,0.9689,
1569,-0.479,1.136,-19.327,0,3,3,3,10.208,26.56505118,0.263325392,3.433120638,3.433120638,27.70973536,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41979191,0.7742,
1570,-0.479,1.136,-19.327,0,3,3,3,10.208,45,0.275244734,3.436887994,3.436887994,27.64902042,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41629458,0.7812,
1571,-0.479,1.136,-19.327,0,3,3,3,10.208,0,0.269868514,3.436551598,3.436551598,27.65443369,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41891908,0.7603,
1572,-0.479,1.136,-19.327,0,3,3,3,10.208,90,0.264072868,3.435276631,3.435276631,27.6749648,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41802843,0.7864,
1573,-0.947,0,-20.727,0,3,3,3,10.212,0,0.220806966,3.430824009,3.430824009,28.74771205,90,120,293.0426271,2.243333333,6,182,407.86276,2.311172451,-43.65041417,0,
1574,-0.947,0,-20.727,0,3,3,3,10.212,0,0.233810682,3.436036169,3.436036169,28.66056279,90,120,293.0426271,2.243333333,6,182,407.86276,2.311172451,-43.64674684,0,
1575,-0.947,0,-20.727,0,3,3,3,10.212,0,0.226773407,3.433171481,3.433171481,28.70841231,90,120,293.0426271,2.243333333,6,182,407.86276,2.311172451,-43.6515638,0,
1576,-0.947,0,-20.727,0,3,3,3,10.212,0,0.229796866,3.432659216,3.432659216,28.71698142,90,120,293.0426271,2.243333333,6,182,407.86276,2.311172451,-43.65372964,0,
1577,-0.947,0,-20.727,0,3,3,3,10.212,0,0.232032086,3.434415743,3.434415743,28.68761441,90,120,293.0426271,2.243333333,6,182,407.86276,2.311172451,-43.6509957,0,
1578,-0.947,0,-20.727,0,3,3,3,10.212,0,0.225333714,3.432959522,3.432959522,28.71195747,90,120,293.0426271,2.243333333,6,182,407.86276,2.311172451,-43.65461563,0,
1579,-0.721,0,-19.773,0,3,3,3,10.779,0,0.23935452,3.538017233,3.538017233,28.69366513,90,120,311.0545405,2.093333333,6,218,505.14276,2.696663054,-41.60532793,0,
1580,-0.721,0,-19.773,0,3,3,3,10.779,0,0.239367434,3.540630821,3.540630821,28.65131916,90,120,311.0545405,2.093333333,6,218,505.14276,2.696663054,-41.60694441,0,
1581,-0.721,0,-19.773,0,3,3,3,10.779,0,0.239749648,3.534665159,3.534665159,28.7481138,90,120,311.0545405,2.093333333,6,218,505.14276,2.696663054,-41.60296754,0,
1582,-0.721,0,-19.773,0,3,3,3,10.779,0,0.237944248,3.53577254,3.53577254,28.73010918,90,120,311.0545405,2.093333333,6,218,505.14276,2.696663054,-41.60167052,0,
1583,-0.76,0,-19.889,1,3,3,2,10.765,45,0.236449105,3.533991843,3.533991843,27.46294421,90,120,297.0358112,2.093333333,6,218,505.14276,2.823933194,-41.85469284,0,
1584,-0.627,0,-18.896,0,3,3,3,11.093,0,0.236087893,3.583367735,3.583367735,28.93072341,90,120,321.7160167,2.083333333,6,254,598.93276,3.091394878,-39.93345265,0,
1585,-0.627,0,-18.896,0,3,3,3,11.093,0,0.236405005,3.58398081,3.58398081,28.92082649,90,120,321.7160167,2.083333333,6,254,598.93276,3.091394878,-39.93690999,0,
1586,-0.627,0,-18.896,0,3,3,3,11.093,0,0.246604306,3.579059481,3.579059481,29.00041543,90,120,321.7160167,2.083333333,6,254,598.93276,3.091394878,-39.93146362,0,
1587,-1.349,1.503,-24.736,0,3,3,3,7.819,26.55715007,0.214508041,3.005438268,3.006349376,27.01240734,89.97361003,119.9964307,211.376499,2.793333333,6,196,463.8088,3.643605772,-55.80867724,1.3993,
1588,-1.349,1.503,-24.736,0,3,3,3,7.819,44.87834037,0.215581835,3.007353175,3.006433954,26.9964926,89.97622748,120.0039616,211.376499,2.793333333,6,196,463.8088,3.643605772,-55.8066875,1.3723,
1589,-1.349,1.503,-24.736,0,3,3,3,7.819,90.01707749,0.22864949,3.004945149,3.004949846,27.03132424,89.99125682,120.0034327,211.376499,2.793333333,6,196,463.8088,3.643605772,-55.81427487,0.2822,
1590,-1.349,1.503,-24.736,0,3,3,3,7.819,0.035269894,0.210609683,3.006591309,3.006479477,27.00357229,90.00373452,120.0063499,211.376499,2.793333333,6,196,463.8088,3.643605772,-55.80611042,1.3649,
1595,-0.937,0,-20.189,0,3,3,3,10.263,0,0.230226408,3.437448497,3.437448497,28.76653679,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.27513488,0,
1596,-0.937,0,-20.189,0,3,3,3,10.263,0,0.22373986,3.436852337,3.436852337,28.7765174,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.27571661,0,
1597,-0.937,0,-20.189,0,3,3,3,10.263,0,0.235375282,3.439526873,3.439526873,28.73178224,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.27574615,0,
1598,-0.937,0,-20.189,0,3,3,3,10.263,0,0.233168216,3.438983881,3.438983881,28.74085606,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.28071383,0,
1599,-0.937,0,-20.189,0,3,3,3,10.263,0,0.23288852,3.440091834,3.440091834,28.72234586,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.28134813,0,
1600,-0.937,0,-20.189,0,3,3,3,10.263,0,0.234853708,3.438123815,3.438123815,28.75523724,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.28050707,0,
1601,-0.937,0,-20.189,0,3,3,3,10.263,0,0.231722869,3.437527108,3.437527108,28.76522112,90,120,294.3680099,2.21,6,246,583.94576,3.294056129,-49.28134993,0,
1602,-1.096,0.505,-17.537,0,3,3,3,10.128,26.56505118,0.254358682,3.421088625,3.421088625,27.33398016,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86496177,0.538,
1603,-1.096,0.505,-17.537,0,3,3,3,10.128,45,0.238386938,3.422864936,3.422864936,27.30561735,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86904109,0.5304,
1604,-1.096,0.505,-17.537,0,3,3,3,10.128,0,0.248470093,3.4220475,3.4220475,27.31866408,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86589901,0.5251,
1605,-1.096,0.505,-17.537,0,3,3,3,10.128,26.56505118,0.25343926,3.425668175,3.425668175,27.26094702,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86451958,0.5013,
1606,-1.096,0.505,-17.537,0,3,3,3,10.128,45,0.245537721,3.421686347,3.421686347,27.32443125,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86689049,0.4411,
1607,-1.096,0.505,-17.537,0,3,3,3,10.128,0,0.253475529,3.422160807,3.422160807,27.31685507,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86405263,0.5571,
1608,-1.096,0.505,-17.537,0,3,3,3,10.128,90,0.249815312,3.422093878,3.422093878,27.3179236,90,120,277.052553,2.223333333,6,144,317.784,1.904666609,-41.86690148,0.4585,
1609,-0.794,0.013,-18.467,1,3,3,1,9.229,26.56505118,0.221472408,3.246175344,3.246175344,27.62953319,90,120,252.1437042,2.253333333,6,146,323.933,2.133320771,-41.89506936,0,
1610,-0.794,0.013,-18.467,1,3,3,1,9.229,45,0.223533008,3.249850382,3.249850382,27.56707975,90,120,252.1437042,2.253333333,6,146,323.933,2.133320771,-41.90899707,0,
1611,-0.794,0.013,-18.467,1,3,3,1,9.229,0,0.233880404,3.25052522,3.25052522,27.5556346,90,120,252.1437042,2.253333333,6,146,323.933,2.133320771,-41.90325084,0,
1612,-0.78,0,-18.425,1,3,3,2,9.31,0,0.210008416,3.257539519,3.257539519,28.91311229,90,120,265.7081408,2.253333333,6,146,323.933,2.024414456,-41.88074376,0,
1613,-0.78,0,-18.425,1,3,3,2,9.31,0,0.241014895,3.268308748,3.268308748,28.7228861,90,120,265.7081408,2.253333333,6,146,323.933,2.024414456,-41.85280192,0,
1614,-0.78,0,-18.425,1,3,3,2,9.31,0,0.247237496,3.269319196,3.269319196,28.7051341,90,120,265.7081408,2.253333333,6,146,323.933,2.024414456,-41.8533324,0,
1615,-0.78,0,-18.425,1,3,3,2,9.31,0,0.245046088,3.265366417,3.265366417,28.77467222,90,120,265.7081408,2.253333333,6,146,323.933,2.024414456,-41.85331498,0,
1616,-0.724,1.402,-21.217,0,3,3,3,9.159,26.56505118,0.256086388,3.251506807,3.251506807,27.49424478,90,120,251.7339332,2.496666667,6,248,589.73,3.890098133,-49.35211878,1.4981,
1617,-0.724,1.402,-21.217,0,3,3,3,9.159,0,0.247801007,3.254219293,3.254219293,27.44842937,90,120,251.7339332,2.496666667,6,248,589.73,3.890098133,-49.34773865,1.3995,
1618,-0.724,1.402,-21.217,0,3,3,3,9.159,26.56505118,0.267023604,3.252693693,3.252693693,27.47418351,90,120,251.7339332,2.496666667,6,248,589.73,3.890098133,-49.35661434,1.1542,
1619,-0.724,1.402,-21.217,0,3,3,3,9.159,45,0.271697983,3.253792906,3.253792906,27.4556237,90,120,251.7339332,2.496666667,6,248,589.73,3.890098133,-49.35550594,1.1633,
1620,-0.724,1.402,-21.217,0,3,3,3,9.159,0,0.26258506,3.253773295,3.253773295,27.45595467,90,120,251.7339332,2.496666667,6,248,589.73,3.890098133,-49.35502177,1.1366,
1621,-0.724,1.402,-21.217,0,3,3,3,9.159,90,0.266500677,3.254298293,3.254298293,27.44709674,90,120,251.7339332,2.496666667,6,248,589.73,3.890098133,-49.35611696,1.1576,
1622,-1.478,0.613,-19.399,0,3,3,3,12.097,0,0.232249019,3.756739586,3.756739586,28.23391975,90,120,345.0833378,2.153333333,6,180,404.498,1.946442084,-44.42331874,0.7798,
1623,-1.478,0.613,-19.399,0,3,3,3,12.097,0,0.234871278,3.758165489,3.758165489,28.2124991,90,120,345.0833378,2.153333333,6,180,404.498,1.946442084,-44.42232918,0.8076,
1624,-1.478,0.613,-19.399,0,3,3,3,12.097,0,0.239826813,3.754335339,3.754335339,28.2700929,90,120,345.0833378,2.153333333,6,180,404.498,1.946442084,-44.42367106,0.7553,
1625,-1.478,0.613,-19.399,0,3,3,3,12.097,0,0.241802111,3.753411266,3.753411266,28.28401456,90,120,345.0833378,2.153333333,6,180,404.498,1.946442084,-44.42342975,0.771,
1626,-1.478,0.613,-19.399,0,3,3,3,12.097,0,0.24233606,3.752080175,3.752080175,28.30408624,90,120,345.0833378,2.153333333,6,180,404.498,1.946442084,-44.42262222,0.7425,
1627,-1.478,0.613,-19.399,0,3,3,3,12.097,0,0.236252939,3.753936815,3.753936815,28.27609561,90,120,345.0833378,2.153333333,6,180,404.498,1.946442084,-44.42473379,0.7519,
1628,-0.67,0,-19.109,0,3,3,3,10.845,0,0.238404127,3.532441676,3.532441676,28.9423878,90,120,312.7627261,2.06,6,282,681.22576,3.616805627,-46.93246259,0,
1629,-0.67,0,-19.109,0,3,3,3,10.845,0,0.240396495,3.530836952,3.530836952,28.96870173,90,120,312.7627261,2.06,6,282,681.22576,3.616805627,-46.9340703,0,
1630,-0.67,0,-19.109,0,3,3,3,10.845,0,0.240033315,3.530010108,3.530010108,28.98227415,90,120,312.7627261,2.06,6,282,681.22576,3.616805627,-46.93247924,0,
1631,-0.67,0,-19.109,0,3,3,3,10.845,0,0.243656245,3.532085224,3.532085224,28.94822972,90,120,312.7627261,2.06,6,282,681.22576,3.616805627,-46.93121745,0,
1632,-0.921,0.093,-16.736,0,3,3,3,10.887,45,0.237019495,3.564832987,3.564832987,27.18710982,90,120,299.2072062,2.073333333,6,180,415.064,2.30352068,-40.07635853,0.1487,
1633,-0.921,0.093,-16.736,0,3,3,3,10.887,0,0.246820997,3.567376402,3.567376402,27.14835672,90,120,299.2072062,2.073333333,6,180,415.064,2.30352068,-40.07424862,0.1975,
1634,-0.921,0.093,-16.736,0,3,3,3,10.887,26.56505118,0.26113124,3.565086858,3.565086858,27.18323796,90,120,299.2072062,2.073333333,6,180,415.064,2.30352068,-40.07574035,0.1926,
1635,-0.921,0.093,-16.736,0,3,3,3,10.887,45,0.250123906,3.565928093,3.565928093,27.17041392,90,120,299.2072062,2.073333333,6,180,415.064,2.30352068,-40.07979898,0.2068,
1636,-0.921,0.093,-16.736,0,3,3,3,10.887,90,0.251701733,3.565406351,3.565406351,27.17836643,90,120,299.2072062,2.073333333,6,180,415.064,2.30352068,-40.0801152,0.1928,
1637,-1.031,0,-17.065,0,3,3,3,11.16,0,0.222391444,3.596657233,3.596657233,28.51242144,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.73031402,0,
1638,-1.031,0,-17.065,0,3,3,3,11.16,0,0.220910153,3.587877895,3.587877895,28.65212878,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.72721081,0,
1639,-1.031,0,-17.065,0,3,3,3,11.16,0,0.229823636,3.588468643,3.588468643,28.6426959,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.71521721,0,
1640,-1.031,0,-17.065,0,3,3,3,11.16,0,0.238660105,3.590350946,3.590350946,28.61267092,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.72261672,0,
1641,-1.031,0,-17.065,0,3,3,3,11.16,0,0.2451176,3.588054438,3.588054438,28.6493093,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.71875315,0,
1642,-1.031,0,-17.065,0,3,3,3,11.16,0,0.244008707,3.592258226,3.592258226,28.58229567,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.71955497,0,
1643,-1.031,0,-17.065,0,3,3,3,11.16,0,0.235877988,3.586571575,3.586571575,28.67300423,90,120,319.4205366,2.073333333,6,180,415.064,2.157751015,-40.72202252,0,
1644,-0.594,0,-17.59,1,3,3,1,10.449,0,0.217876879,3.406114707,3.406114707,29.74464611,90,120,298.8532458,2.103333333,6,182,421.213,2.340415076,-39.94983931,0,
1645,-0.594,0,-17.59,1,3,3,1,10.449,0,0.216252168,3.404938961,3.404938961,29.76519167,90,120,298.8532458,2.103333333,6,182,421.213,2.340415076,-39.94521918,0,
1646,-0.419,1.141,-20.026,0,3,3,3,9.79,26.56505118,0.264844481,3.36517349,3.36517349,27.57568679,90,120,270.4405978,2.346666667,6,284,687.01,4.218327253,-46.80853134,0.2307,
1647,-0.419,1.141,-20.026,0,3,3,3,9.79,45,0.271514757,3.363421894,3.363421894,27.60441588,90,120,270.4405978,2.346666667,6,284,687.01,4.218327253,-46.80535565,0.2649,
1648,-0.419,1.141,-20.026,0,3,3,3,9.79,0,0.27251699,3.365272258,3.365272258,27.57406817,90,120,270.4405978,2.346666667,6,284,687.01,4.218327253,-46.80797338,0.2455,
1649,-0.419,1.141,-20.026,0,3,3,3,9.79,90,0.261527711,3.36607734,3.36607734,27.56087967,90,120,270.4405978,2.346666667,6,284,687.01,4.218327253,-46.80610993,0.2362,
1650,-1.12,0.208,-18.045,0,3,3,3,12.137,26.56505118,0.248755305,3.758324171,3.758324171,27.40825622,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.61468245,0.2831,
1651,-1.12,0.208,-18.045,0,3,3,3,12.137,45,0.245928435,3.765821234,3.765821234,27.29923518,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.61778675,0.3399,
1652,-1.12,0.208,-18.045,0,3,3,3,12.137,0,0.250308673,3.760932611,3.760932611,27.37025076,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.61679042,0.3566,
1653,-1.12,0.208,-18.045,0,3,3,3,12.137,26.56505118,0.262708406,3.763838099,3.763838099,27.32801024,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.61767743,0.3062,
1654,-1.12,0.208,-18.045,0,3,3,3,12.137,45,0.256034346,3.758772193,3.758772193,27.40172283,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.62004274,0.2963,
1655,-1.12,0.208,-18.045,0,3,3,3,12.137,0,0.26666727,3.761477259,3.761477259,27.3623251,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.61570657,0.3391,
1656,-1.12,0.208,-18.045,0,3,3,3,12.137,90,0.259215726,3.75987656,3.75987656,27.38562808,90,120,335.2744907,2.003333333,6,216,501.778,2.485193461,-41.62026814,0.3014,
1657,-1.242,0,-18.411,0,3,3,3,12.666,0,0.219324252,3.80641648,3.80641648,28.98420483,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.28928146,0,
1658,-1.242,0,-18.411,0,3,3,3,12.666,0,0.227738625,3.803428238,3.803428238,29.02976679,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.27139904,0,
1659,-1.242,0,-18.411,0,3,3,3,12.666,0,0.231242304,3.799461365,3.799461365,29.09041619,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.26355916,0,
1660,-1.242,0,-18.411,0,3,3,3,12.666,0,0.237654219,3.797474598,3.797474598,29.12086327,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.26623391,0,
1661,-1.242,0,-18.411,0,3,3,3,12.666,0,0.244094465,3.801498848,3.801498848,29.05924146,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.26606701,0,
1662,-1.242,0,-18.411,0,3,3,3,12.666,0,0.240314354,3.800905719,3.800905719,29.06831152,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.26933075,0,
1663,-1.242,0,-18.411,0,3,3,3,12.666,0,0.238729303,3.802411829,3.802411829,29.04528856,90,120,363.6843658,2.003333333,6,216,501.778,2.291057989,-42.26994252,0,
1664,-0.561,0,-18.186,0,3,3,3,11.212,90,0.241709135,3.595556288,3.595556288,29.01283643,90,120,324.8276611,2.05,6,318,775.01576,3.961928434,-45.13307611,0,
1665,-0.561,0,-18.186,0,3,3,3,11.212,0,0.238424423,3.592057095,3.592057095,29.06938952,90,120,324.8276611,2.05,6,318,775.01576,3.961928434,-45.13376898,0,
1666,-0.561,0,-18.186,0,3,3,3,11.212,0,0.243821348,3.589322607,3.589322607,29.1136988,90,120,324.8276611,2.05,6,318,775.01576,3.961928434,-45.13299615,0,
1667,-0.561,0,-18.186,0,3,3,3,11.212,0,0.247239953,3.594034151,3.594034151,29.03741652,90,120,324.8276611,2.05,6,318,775.01576,3.961928434,-45.13466692,0,
1668,-0.561,0,-18.186,0,3,3,3,11.212,0,0.245258839,3.587019007,3.587019007,29.15110471,90,120,324.8276611,2.05,6,318,775.01576,3.961928434,-45.13128381,0,
1669,-0.561,0,-18.186,0,3,3,3,11.212,0,0.247471313,3.594554369,3.594554369,29.02901231,90,120,324.8276611,2.05,6,318,775.01576,3.961928434,-45.13217374,0,
1670,-0.817,0.065,-15.828,0,3,3,3,11.323,45,0.240028571,3.640698581,3.640698581,27.24784939,90,120,312.7752003,2.063333333,6,216,508.854,2.701531149,-38.26691944,0.1461,
1671,-0.817,0.065,-15.828,0,3,3,3,11.323,0,0.249785115,3.636919403,3.636919403,27.30450612,90,120,312.7752003,2.063333333,6,216,508.854,2.701531149,-38.25811953,0.1793,
1672,-0.817,0.065,-15.828,0,3,3,3,11.323,45,0.249185259,3.636989347,3.636989347,27.30345593,90,120,312.7752003,2.063333333,6,216,508.854,2.701531149,-38.26481052,0.1758,
1673,-0.817,0.065,-15.828,0,3,3,3,11.323,90,0.24995364,3.634007632,3.634007632,27.34827946,90,120,312.7752003,2.063333333,6,216,508.854,2.701531149,-38.26306417,0.1745,
1674,-0.921,0,-16.142,0,3,3,3,11.508,0,0.233546988,3.66098002,3.66098002,28.53520466,90,120,331.2122118,2.063333333,6,216,508.854,2.551149735,-38.88701835,0,
1675,-0.921,0,-16.142,0,3,3,3,11.508,0,0.22557834,3.654510898,3.654510898,28.63631866,90,120,331.2122118,2.063333333,6,216,508.854,2.551149735,-38.89609644,0,
1676,-0.921,0,-16.142,0,3,3,3,11.508,0,0.234695829,3.657891448,3.657891448,28.58341289,90,120,331.2122118,2.063333333,6,216,508.854,2.551149735,-38.87815249,0,
1677,-0.921,0,-16.142,0,3,3,3,11.508,0,0.240060338,3.655274354,3.655274354,28.62435771,90,120,331.2122118,2.063333333,6,216,508.854,2.551149735,-38.88237037,0,
